track_id,track_name,artists,artist_ids,album,release_date,popularity,duration_ms,preview_url,spotify_url,mood_label,search_query,tags,source_type,source_id,source_name,data_origin
2LzDhJgkVVKnfj8kYfe04T,Contact Your Local Liquidator,"Grim Salvo, Bruxism",5UogEGDRYo5Q9bRIMRjuEC|2FNche0Im085nwGj6omgsr,MILDRED,2022-11-07,,143722,,https://open.spotify.com/track/2LzDhJgkVVKnfj8kYfe04T,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
7lqaONtY8e3KfF2FmKE28M,Gauč Storytelling,Gleb,6P55YsIOHmgooCXGQXcSga,Gauč Storytelling,2019-05-24,,271431,,https://open.spotify.com/track/7lqaONtY8e3KfF2FmKE28M,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
4D5QR4THuY4TDdGG6R8sIs,Out Of Dimension,"Doctrynal, HIS Hypeman Stract",1yz0N287GNlO8SQHxJW55N|4iIuVWirAPRqnH1v5chK8B,The Warmups Precede The Workouts,2022-02-14,,179240,,https://open.spotify.com/track/4D5QR4THuY4TDdGG6R8sIs,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
5AsZiMkbxLlR68WM3HHKWZ,29,"Wxrdie, Mason Nguyen",1Jmkhzve9TuXHUUWGmpANw|39UJlviUwzZGZrA8DiQy31,THE WXRDIES,2024-11-12,,158154,,https://open.spotify.com/track/5AsZiMkbxLlR68WM3HHKWZ,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
3PbZ9Q6cFo5sOQzCwsqnen,Vi Vu,"Mason Nguyen, CONGB, WOKEUP",39UJlviUwzZGZrA8DiQy31|0n5wPsNoNc7w1bElyNzY4Z|0qAJ604EZMbkbpZ9NN6W6d,Vi Vu,2026-03-22,,171764,,https://open.spotify.com/track/3PbZ9Q6cFo5sOQzCwsqnen,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
3Yq5orBb97KAajDN52s92t,PRESENT - English ver.,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,PRESENT (English ver.),2020-04-10,,205026,,https://open.spotify.com/track/3Yq5orBb97KAajDN52s92t,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
7ogRH5Vs8cPeA2V6lvh6FY,Game,G dot J,1oOwfdQu15r8dDMkLZ4DhL,185101,2021-06-21,,158048,,https://open.spotify.com/track/7ogRH5Vs8cPeA2V6lvh6FY,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
0ekJkX0PRXZKAojBCfeChc,Tangerine,"Dummy Fred, YoungYoshi, Khotam",5sReqMpTXsxg3jYPJdSsNg|0liGiNlsHsIoR7HUlcKTuD|10WuB2jUNrL3WYicVLhtmW,clean copy,2023-07-28,,277714,,https://open.spotify.com/track/0ekJkX0PRXZKAojBCfeChc,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
5vhc4VD1kXxjH80S5LmuAp,Let's Get Started,"Doctrynal, HIS Hypeman Stract",1yz0N287GNlO8SQHxJW55N|4iIuVWirAPRqnH1v5chK8B,The Warmups Precede The Workouts,2022-02-14,,71428,,https://open.spotify.com/track/5vhc4VD1kXxjH80S5LmuAp,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
4nWnbdUOugIRv61O92g7Ki,Social Pariah,"Doctrynal, HIS Hypeman Stract",1yz0N287GNlO8SQHxJW55N|4iIuVWirAPRqnH1v5chK8B,The Warmups Precede The Workouts,2022-02-14,,190336,,https://open.spotify.com/track/4nWnbdUOugIRv61O92g7Ki,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
55OzAlPICf7VqyKrzbXJnX,Your Own Lies,"Doctrynal, HIS Hypeman Stract",1yz0N287GNlO8SQHxJW55N|4iIuVWirAPRqnH1v5chK8B,The Warmups Precede The Workouts,2022-02-14,,264636,,https://open.spotify.com/track/55OzAlPICf7VqyKrzbXJnX,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
5PI8zfO5a3AdgGWdE9M8Me,Luxurious,"Doctrynal, HIS Hypeman Stract",1yz0N287GNlO8SQHxJW55N|4iIuVWirAPRqnH1v5chK8B,The Warmups Precede The Workouts,2022-02-14,,195728,,https://open.spotify.com/track/5PI8zfO5a3AdgGWdE9M8Me,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
4YNbX3laAv2JPT2oY1bfeP,KPI,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,,209078,,https://open.spotify.com/track/4YNbX3laAv2JPT2oY1bfeP,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
6bXmKNVe9YIjoyDbz04nWg,Freaky Squad (feat. Touliver),"Rhymastic, Binz, SOOBIN, Touliver",0gGd4WhPXBSgDX6fdOHcOw|2nSO7JYDbJrYbJmP39qUzj|6CGGvCBHWqQ4HXtn5aLhbh|5UNWQJdUbO8Gbg9Qn3r52M,Freaky Squad (feat. Touliver),2021-11-30,,196800,,https://open.spotify.com/track/6bXmKNVe9YIjoyDbz04nWg,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
2e8XijyFCPkDpksZcHPQsR,BRING ME BACK TO LIFE,"RomancePlanet, Natte Visstick",37wN6xD9duyyxRWmObUUxE|5hUbXqyif2dZ3ArU1v9Rli,EVOLUTION,2025-08-08,,104815,,https://open.spotify.com/track/2e8XijyFCPkDpksZcHPQsR,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
69AHqDMcDKyxKL1lNNCIve,WHISKEY (RELEASE ME) (feat. Gorillaz & Westside Gunn),"A$AP Rocky, Gorillaz, Westside Gunn",13ubrt8QOOCPljQ2FL1Kca|3AA28KZvwAUcZuOKwyblJQ|0ABk515kENDyATUdpCKVfW,Don't Be Dumb,2026-01-16,,245988,,https://open.spotify.com/track/69AHqDMcDKyxKL1lNNCIve,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
5glAIQDhslWDz5BjeP8pKk,TPA,"Doctrynal, HIS Hypeman Stract",1yz0N287GNlO8SQHxJW55N|4iIuVWirAPRqnH1v5chK8B,The Warmups Precede The Workouts,2022-02-14,,300035,,https://open.spotify.com/track/5glAIQDhslWDz5BjeP8pKk,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
6m4p2GFeMFGmMSJsaoBvi3,Kill or Be Killed (Screwed),Do Or Die,0u6b6Qa5VJEvr3SgzzeVOB,Picture This (Screwed),1996-09-03,,494653,,https://open.spotify.com/track/6m4p2GFeMFGmMSJsaoBvi3,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
0RX6ggjVxAlvpSyJWeICBg,No Cracks In The Rock,"Doctrynal, HIS Hypeman Stract",1yz0N287GNlO8SQHxJW55N|4iIuVWirAPRqnH1v5chK8B,The Warmups Precede The Workouts,2022-02-14,,295294,,https://open.spotify.com/track/0RX6ggjVxAlvpSyJWeICBg,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
0DKlUaFz8cbbfXdDmb7Q18,Kill or Be Killed (Screwed),Do Or Die,0u6b6Qa5VJEvr3SgzzeVOB,Greatest Hits (Screwed),2013-08-15,,462480,,https://open.spotify.com/track/0DKlUaFz8cbbfXdDmb7Q18,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
3bjlJ2LV5ONUqavuQCtGlw,aCross Thoughts,"Doctrynal, HIS Hypeman Stract",1yz0N287GNlO8SQHxJW55N|4iIuVWirAPRqnH1v5chK8B,The Warmups Precede The Workouts,2022-02-14,,301145,,https://open.spotify.com/track/3bjlJ2LV5ONUqavuQCtGlw,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
1Vi2Hln3U0kwCobsJuxU0u,BCDBL,Donald Gold,3oB1lv9FWDKbNOUvdTw75Q,BCDBL,2022-02-02,,213394,,https://open.spotify.com/track/1Vi2Hln3U0kwCobsJuxU0u,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
7ufbV6nXTYcOBR8p7Qk9WG,Nếu Mà 0 Phải Anh,"Wxrdie, WOKEUP",1Jmkhzve9TuXHUUWGmpANw|0qAJ604EZMbkbpZ9NN6W6d,Nếu Mà 0 Phải Anh,2022-03-03,,163689,,https://open.spotify.com/track/7ufbV6nXTYcOBR8p7Qk9WG,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
5YgQuwLGjyy4cPHBAP2f7J,"TAKE A SHOT (feat. BEX, WONBI, lighT, PN, LEON, DYLAN, Hồ Đông Quan, O.D, LAVM, SWAN & Thái Lê Minh Hiếu)","Show It All Vietnam (Tân Binh Toàn Năng), BEX, WONBI, lighT, PN, LEON, DYLAN, Hồ Đông Quan, O.D, LAVM",4SiNg3BrvdFycwTlO6HGKN|1OhNriuKN9X0SnrgfGz90R|3hczxVRYbodiEksNCDOlXB|0yPC26mvNqJMBjEl7qZbez|0EfEWOpWEbf6WP8rsQMSDM|6DJL4qFcoiio3UcGDCytWl|7CRwRDU5XZyasG8rnNwCFG|29odnaxmCx4mwOKL4mjEFL|1NmXBJmny6vG3QCief6sg2|4NOdAFOhFZGUwMzEuJfbrl,"TAKE A SHOT (feat. BEX, WONBI, lighT, PN, LEON, DYLAN, Hồ Đông Quan, O.D, LAVM, SWAN & Thái Lê Minh Hiếu)",2025-10-25,,190000,,https://open.spotify.com/track/5YgQuwLGjyy4cPHBAP2f7J,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
4lyuHGcHCbEqusxOblbBZY,BACK 2 U,RomancePlanet,37wN6xD9duyyxRWmObUUxE,EVOLUTION,2025-08-08,,125892,,https://open.spotify.com/track/4lyuHGcHCbEqusxOblbBZY,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
78XK5PDIKWiDKcgiLl1x0o,Still Disappointed,Stormzy,2SrSdSvpminqmStGELCSNd,Still Disappointed,2020-01-10,,165026,,https://open.spotify.com/track/78XK5PDIKWiDKcgiLl1x0o,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
5K6409m97eQjmvFAOk0wXv,The Games You Play,"Wax Tailor, Voice Monet",3qwxSif06Qwzykdln8ZGfG|1mg4EPu0IvFGFGaXA38NnJ,Hope & Sorrow,2007-04-02,,253333,,https://open.spotify.com/track/5K6409m97eQjmvFAOk0wXv,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
7tP9PsMkx9SF8mP3bGFea4,rose quartz,plxntkid,18Slf2vmL64UBt4TTU9cHY,rose quartz,2021-04-21,,154639,,https://open.spotify.com/track/7tP9PsMkx9SF8mP3bGFea4,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
4BM7ljPXjRu0HckEbeFQGZ,Beast Mode,"Oscar, Aerozen",6dKPNkSEQOrRRvZz63Y47F|5RqcTk3xp9dW1BLsdQ0NE9,Apă (Deluxe Edition),2021-11-02,,218764,,https://open.spotify.com/track/4BM7ljPXjRu0HckEbeFQGZ,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
54aFm5NFzSuAj4ocIJFaTB,Tang Soo Flow,"Doctrynal, HIS Hypeman Stract",1yz0N287GNlO8SQHxJW55N|4iIuVWirAPRqnH1v5chK8B,The Warmups Precede The Workouts,2022-02-14,,178666,,https://open.spotify.com/track/54aFm5NFzSuAj4ocIJFaTB,energetic,pre workout hype,"energetic,pre workout hype",search,pre workout hype,pre workout hype,search
3NEP1peNVEsICVkm8BE7QV,Overdrive,LUCREZIA,05dhmLmrnhRl8TXQtTrI7y,Who You Can Blame,2026-06-07,,191639,,https://open.spotify.com/track/3NEP1peNVEsICVkm8BE7QV,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
1cXhbFtK0tIgoheUcPoPXF,Danish Girl in London,Josephine Peppink,0pHFNleyt6ZTDVg5kLDO1p,"1 MINUTE RAPS, Vol. 1",2025-06-01,,73221,,https://open.spotify.com/track/1cXhbFtK0tIgoheUcPoPXF,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
4sMibpwolRuxId9BG3tesL,Glow Season,HUSH//808,5jrjef1cEc7cUHCc6jIy5D,Second Prime,2026-03-23,,174799,,https://open.spotify.com/track/4sMibpwolRuxId9BG3tesL,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
4AC8FT8IEDWarEOWq25qBq,Handle It (Like a Pro),Lori DeAnn,37XwtMCepKZoX1ggWldfMS,Handle It (Like a Pro),2025-10-23,,223919,,https://open.spotify.com/track/4AC8FT8IEDWarEOWq25qBq,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
1fpMwZnKBipiwnKCWqaISu,The Catch-Up,Stuart Clark,0oB5sELtAQJMyctJTRi1wc,thoughts from the echo chamber,2021-03-19,,228138,,https://open.spotify.com/track/1fpMwZnKBipiwnKCWqaISu,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
3aozFlnbP7zhcJKi9O0FUz,TRAP.N.EXPORT,"Modo Diablo, Duki, YSY A, Neo Pistea",0ulX41eWF9mhfeAhOu4EU0|1bAftSH8umNcGZ0uyV7LMg|2qWK8K2Jfh67UqtwY8tCW6|01m2XZ7m7rAz6KY3scTdaV,TRAP.N.EXPORT,2019-02-08,,229415,,https://open.spotify.com/track/3aozFlnbP7zhcJKi9O0FUz,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
6d7jfH4TAhgGl8Jqm2AKr6,천천히 빛나(Shine Slowly),Lunvian,4kn1ThsWzTyS304SbOsijs,천천히 빛나(Shine Slowly),2026-01-02,,179719,,https://open.spotify.com/track/6d7jfH4TAhgGl8Jqm2AKr6,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
5fI6RFBqGKmMLmmow7n5XZ,Burnout Vocals (From 'Forsaken') - Alt Version,D.Meletis,2AjxzZfBViv2mXXBElewTF,Burnout (From 'Forsaken') [Alt Version],2025-07-20,,75399,,https://open.spotify.com/track/5fI6RFBqGKmMLmmow7n5XZ,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
7oOHsNCshX5HmwEGSWxaxd,Buồn Không Thể Buông,"Phí Phương Anh, DREAMeR, MiiNa, RIN9",1OnnVNvbz0OsApDXHUX2bM|1f3aY4gX0O9B59iQyZXY0I|76nos2JmvLyYGZ28ribrf7|6InVt9jASvsJY7qA60AGzf,Buồn Không Thể Buông,2022-08-14,,209798,,https://open.spotify.com/track/7oOHsNCshX5HmwEGSWxaxd,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
1DmTr4B9uC8zBseRITpt71,Rebound,"TGSN, tlinh",2OkxNsNz7QXCBwlME0fSsk|3diftVOq7aEIebXKkC34oR,Rebound,2020-01-05,,226875,,https://open.spotify.com/track/1DmTr4B9uC8zBseRITpt71,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
4RSEtTBao7MR1JQvPqhYIf,"Whiskey, Wheels and Heartache - 2 am version",Nash Rohan,2vV8vL0F34Yq4Q3MeFbTod,"Whiskey, Wheels and Heartache (2 am version)",2025-05-27,,220839,,https://open.spotify.com/track/4RSEtTBao7MR1JQvPqhYIf,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
6gDct2C99AiKtyKqs5q66m,Battles,Gussie Blu,62EX6sCTSwBekqMypv4epM,Trials Of Sight,2018-10-30,,156865,,https://open.spotify.com/track/6gDct2C99AiKtyKqs5q66m,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
3eTrNBTaFTx8ld0jdegcYf,Soft Reboot,"MeshVibe, NOVA HOLLOW",2zHEFhb7Ue2sCCLpjyQFKC|0xy7VAU0NgCZryQUw5wEyq,Soft Armor Days,2025-12-27,,169279,,https://open.spotify.com/track/3eTrNBTaFTx8ld0jdegcYf,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
0LYMQQGRfyTZAb16iR5hZe,I SHOULD KNOW,"NODA, Kelby",6gfibqJhqORJS7mup2aKIq|58R8ohIk1HUrfeoU7cOA8G,PERFECT TIMING,2021-08-04,,255389,,https://open.spotify.com/track/0LYMQQGRfyTZAb16iR5hZe,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
6IyX7zPll0AeJ8OOSbrKIT,Burnout,Reaimagined,6MGlvfKwShby0dVfNonayg,The Best,2026-04-10,,234057,,https://open.spotify.com/track/6IyX7zPll0AeJ8OOSbrKIT,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
3zc3T2M7VgaHwIz0Ucfm2H,Trap N' Export,Khz Music,20ioTgmLLUqWATx08WmoEC,Trap N' Export,2019-02-21,,232509,,https://open.spotify.com/track/3zc3T2M7VgaHwIz0Ucfm2H,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
5E9SdzuGQONGbEBSRSFZwW,Burnout Avenue - Demo,Beyond The Bulk,0dx3cGKPyo677XnJWZxc21,Burnout Avenue (Demo),2026-05-21,,66857,,https://open.spotify.com/track/5E9SdzuGQONGbEBSRSFZwW,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
2B4UxLnTNejY4UD1as9yIS,Playlist,The Cassette,1fQjpmcx8iNIy1gKRelTD2,Từ Vực Thẳm Đến Rìa Ánh Sáng,2024-04-25,,227299,,https://open.spotify.com/track/2B4UxLnTNejY4UD1as9yIS,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
39B8OegBN25PcZfgx9NJI6,"Kaefina, 3 a.m.",Putera Heizel,4P2PRP6euCEWXR3PECfslp,"Kaefina, 3 a.m.",2023-02-08,,216063,,https://open.spotify.com/track/39B8OegBN25PcZfgx9NJI6,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
7zpKabuwh0HBNMBte4aeox,Manifest (feat. Dương Domic),"hooligan., Dương Domic",4sDsgLXhS6If9HrV2mwuSx|4KPyQxL1zqEiBcTwW6c9HE,Manifest (feat. Dương Domic),2025-01-29,,235090,,https://open.spotify.com/track/7zpKabuwh0HBNMBte4aeox,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
6jNsM7Ab99YTLIHk6sT1mg,C O N T R O L,Guerrilla Warfare,4SPQ7Pvd0JrABKpNZvz1Rs,C O N T R O L,2022-04-22,,232509,,https://open.spotify.com/track/6jNsM7Ab99YTLIHk6sT1mg,stressed,burnout recovery playlist,"stressed,burnout recovery playlist",search,burnout recovery playlist,burnout recovery playlist,search
69GP0uR8ps0MAyWRvlCKSw,MD Anniversary,"BAN, CoolKid",0CO1IZAPmgTbkfXvcRCLsL|1Qia4CTwh6x0CZbD0079zi,MD Anniversary,2023-10-10,,140136,,https://open.spotify.com/track/69GP0uR8ps0MAyWRvlCKSw,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
1MWJog77vVzG5GNBMuROCa,サステナブル,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST IV,2020-12-09,,265560,,https://open.spotify.com/track/1MWJog77vVzG5GNBMuROCa,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
2mqcOxodfwBdecuP9KfKJi,#好きなんだ,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST IV,2020-12-09,,270466,,https://open.spotify.com/track/2mqcOxodfwBdecuP9KfKJi,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
7yL6j7YLpcPjIoEoPKnbBl,君はメロディー,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST III,2020-12-09,,284200,,https://open.spotify.com/track/7yL6j7YLpcPjIoEoPKnbBl,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
724JVLJISg88NgcJE5jHqn,ジワるDAYS,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST IV,2020-12-09,,294200,,https://open.spotify.com/track/724JVLJISg88NgcJE5jHqn,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
1GwR7OlGlXGRWhqJJdytHt,NO WAY MAN,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST IV,2020-12-09,,315186,,https://open.spotify.com/track/1GwR7OlGlXGRWhqJJdytHt,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
1FYpzu0MdMkoWYTRTARFVY,1985 ～memories for you,浅香 唯,6q7VYbOYuldv0HBxlz1LPD,YUI ASAKA 40th Anniversary Yui Selection 40 Years Four Seasons PLAYLIST,2025-06-18,,289962,,https://open.spotify.com/track/1FYpzu0MdMkoWYTRTARFVY,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
27tDoZsybt3KvJWTDoW9id,Heartbreak Anniversary,GIVĒON,4fxd5Ee7UefO4CUXgwJ7IP,When It's All Said And Done... Take Time,2021-03-12,,198371,,https://open.spotify.com/track/27tDoZsybt3KvJWTDoW9id,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
0klGIUj3IjrVP4fB5eYOjm,Beginner,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST I,2020-12-09,,239320,,https://open.spotify.com/track/0klGIUj3IjrVP4fB5eYOjm,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
3lD5PdiA0sdDIlBKAKGDMH,希望的リフレイン,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST III,2020-12-09,,292653,,https://open.spotify.com/track/3lD5PdiA0sdDIlBKAKGDMH,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
5Hd97fbzlE4cDjurvfN1Lw,唇にBe My Baby,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST III,2020-12-09,,281333,,https://open.spotify.com/track/5Hd97fbzlE4cDjurvfN1Lw,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
0oum8Ly3UN9gKAYKzHK7KQ,失恋、ありがとう,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST IV,2020-12-09,,275493,,https://open.spotify.com/track/0oum8Ly3UN9gKAYKzHK7KQ,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
4M9v8DPZCZXeyAPkTNK2Nr,鈴懸の木の道で…(略)やや気恥ずかしい結論のようなもの,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST III,2020-12-09,,327080,,https://open.spotify.com/track/4M9v8DPZCZXeyAPkTNK2Nr,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
3pgdPXkVTpbGqWIoyNPf19,Everyday、カチューシャ,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST I,2020-12-09,,313573,,https://open.spotify.com/track/3pgdPXkVTpbGqWIoyNPf19,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
2SCGuBLKsGKA5qrpKQovMS,Anniversary,"Minh, BMZ",7yFQmAXWYX8R9j0Rjo9SIZ|3euFcFd5Dc7JAz6t7oKg7m,Anniversary,2022-09-16,,213352,,https://open.spotify.com/track/2SCGuBLKsGKA5qrpKQovMS,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
6YnOlGFTJfUE5WqRNpwmO7,Anniversary,Claytin,6ejnoGLjl7ECsHeoS3un5U,Anniversary,2025-01-10,,67802,,https://open.spotify.com/track/6YnOlGFTJfUE5WqRNpwmO7,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
5OmghyPhtlR5yXJ62HxSNR,วันเกิดเธอ (TO YOU),Phuwin,1dDqRhUNUraehCs3aoLks0,วันเกิดเธอ (TO YOU),2024-09-19,,257349,,https://open.spotify.com/track/5OmghyPhtlR5yXJ62HxSNR,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
05W0alugNTRG70BX2xAKI9,桜の栞,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST I,2020-12-09,,240680,,https://open.spotify.com/track/05W0alugNTRG70BX2xAKI9,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
2CGuRpyr36JshXnkratKds,桜の木になろう,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST I,2020-12-09,,331320,,https://open.spotify.com/track/2CGuRpyr36JshXnkratKds,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
5DhA8feE9oyUCJYCW2W00C,おジャ魔女カーニバル!!,Yun*chi,1cdPDJYzRj8xkFVwvVRzGq,TEN.～Yun*chi 10th Anniversary Request Best〜,2022-11-16,,217013,,https://open.spotify.com/track/5DhA8feE9oyUCJYCW2W00C,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
1ROlcVl7aHi8JtPvFZokxB,Green Flash,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST III,2020-12-09,,270666,,https://open.spotify.com/track/1ROlcVl7aHi8JtPvFZokxB,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
2FkODjLPHg3FpQjv9MRawD,Anniversary Song,Giovanni,3KF46vzbkpKa1c9sdlidvs,"The Best of Giovanni, Vol. 3",2008-06-10,,168066,,https://open.spotify.com/track/2FkODjLPHg3FpQjv9MRawD,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
1DDVS0h3OwiLtQvLaXRhYw,フライングゲット,AKB48,01wau5CL3Z1vfJJWkzBkqg,AKB48 15th Anniversary Single PLAYLIST II,2020-12-09,,254586,,https://open.spotify.com/track/1DDVS0h3OwiLtQvLaXRhYw,romantic,anniversary playlist,"romantic,anniversary playlist",search,anniversary playlist,anniversary playlist,search
